location,mintemp,maxtemp,rainfall,evaporation,sunshine,winddir,windspeed,humidity,pressure,cloud,temp,raintoday,raintom
Albury,17.6,27.3,0,NA,NA,NE,15,74,1013.9,NA,22.7,No,No
Albury,17.8,35.9,0,NA,NA,WSW,11,23,1012.6,NA,34.1,No,No
Albury,18.7,35.9,0,NA,NA,NE,9,24,1017,NA,34.1,No,No
Albury,19.8,36.8,0,NA,NA,NE,15,15,1016.7,NA,35.1,No,No
Albury,21.1,33.2,0,NA,NA,NE,20,35,1012,1,31.1,No,Yes
Albury,19.4,31.9,5,NA,NA,WNW,9,40,1008.5,1,30.9,Yes,Yes
Albury,18.6,29.1,12.4,NA,NA,W,28,48,1006.2,NA,28,Yes,No
Albury,12.2,29.7,0,NA,NA,SW,19,32,1012.5,NA,28,No,No
Albury,17.4,36.4,0,NA,NA,WNW,13,19,1014.6,NA,35.3,No,No
Albury,19.6,39.8,0,NA,NA,W,22,19,1013.1,1,38.6,No,No
Albury,20.6,42.2,0,NA,NA,SW,15,8,1011.2,NA,41.2,No,No
Albury,21,42.2,0,NA,NA,NNW,9,15,1009.1,NA,40.9,No,No
Albury,24.5,42.4,0.2,NA,NA,NNW,33,12,1003.6,NA,41.1,No,No
Albury,22.6,28.4,0.4,NA,NA,WNW,11,79,1012,8,19.9,No,Yes
Albury,15.7,31.7,3,NA,NA,SSE,19,28,1013.2,NA,30.4,Yes,No
Albury,15.1,35.9,0,NA,NA,WSW,17,10,1008.5,NA,34.4,No,No
Albury,17.7,36.4,0,NA,NA,WSW,15,14,1007.9,NA,35.3,No,No
Albury,15.2,34.4,0,NA,NA,WNW,22,8,1005.2,NA,34.1,No,No
Albury,16,35.2,0,NA,NA,NNE,7,14,1007.7,NA,33.9,No,No
Albury,18.9,36.5,0,NA,NA,NW,9,22,1012,NA,34.8,No,No
Albury,21.7,36.3,0,NA,NA,E,15,16,1009.7,NA,34.7,No,No
Albury,21,38.2,0,NA,NA,SSE,15,19,1009.9,NA,36.9,No,Yes
Albury,17.8,34.3,8.6,NA,NA,NE,9,24,1011.7,NA,32.5,Yes,No
Albury,17.9,35.6,0,NA,NA,ESE,17,23,1008.5,3,34.6,No,No
Albury,23.5,32,0,NA,NA,NA,NA,44,1006.2,NA,31.1,No,Yes
Albury,19.2,26.1,52.2,NA,NA,SSW,13,70,1009.4,8,25,Yes,Yes
Albury,20.5,30.3,0,NA,NA,SE,20,43,1003.9,8,28.9,No,No
Albury,17.8,26.8,0,NA,NA,SE,28,44,1008.8,NA,26.2,No,No
Albury,17.6,29,0,NA,NA,E,13,34,1013.3,NA,27.2,No,No
Albury,NA,31.2,NA,NA,NA,SSW,7,24,1019.1,NA,30,NA,No
Albury,16.4,30.3,0,NA,NA,WNW,9,34,1019.6,NA,29.2,No,No
Albury,15.7,31.8,0,NA,NA,N,19,35,1014.3,2,30.9,No,No
Albury,19.6,34.7,0.6,NA,NA,SE,24,59,1011.2,8,27.3,No,Yes
Albury,20.2,26.4,3.6,NA,NA,NW,9,70,1011.9,8,24.2,Yes,No
Albury,12.5,26.1,0.2,NA,NA,SSE,11,34,1016.7,NA,24.3,No,No
Albury,12.8,28.5,0,NA,NA,SE,11,35,1018.4,NA,26.4,No,No
Albury,15,31,0,NA,NA,ESE,7,33,1021.3,NA,29.3,No,No
Albury,NA,26.3,NA,NA,NA,E,13,62,1018.3,2,24.8,NA,Yes
Albury,18.2,29.3,1.4,NA,NA,W,20,45,1013.6,NA,28.5,Yes,No
Albury,11.2,28.5,NA,NA,NA,ESE,15,23,1015.4,NA,26.5,NA,No
Albury,12.5,31.2,0,NA,NA,ENE,4,26,1014.2,NA,28.9,No,No
Albury,15.1,NA,0,NA,NA,S,11,35,1009.8,NA,28.6,No,No
Albury,NA,22.3,0,NA,NA,NE,17,93,1006.6,8,20.1,No,Yes
Albury,18.8,30.3,20.6,NA,NA,N,7,48,1009,1,29.4,Yes,Yes
Albury,18.3,22.9,5.8,NA,NA,E,13,82,1008.8,7,21.1,Yes,Yes
Albury,18.1,25.5,66,NA,NA,NNW,37,38,1007.5,1,24.1,Yes,Yes
Albury,10.5,28.8,0,NA,NA,W,6,31,1019.5,NA,26.9,No,No
Albury,11.6,29.6,0,NA,NA,NNW,6,32,1018,NA,28.9,No,No
Albury,12.6,30,0,NA,NA,WNW,11,32,1016.4,NA,29.1,No,No
Albury,15.6,30.2,0,NA,NA,S,9,32,1017,NA,30,No,No
Albury,17.2,28.7,0,NA,NA,N,13,41,1011.8,NA,28.3,No,Yes
Albury,18.2,26.3,11,NA,NA,WNW,20,61,1014.9,5,24.8,Yes,No
Albury,16.5,26.9,0.4,NA,NA,WSW,11,44,1017.6,NA,26,No,No
Albury,12.4,24.8,0,NA,NA,NE,11,41,1018.4,5,24.7,No,No
Albury,12.5,24.8,0,NA,NA,N,7,37,1018.2,NA,24.2,No,No
Albury,10.3,25.3,0,NA,NA,ENE,9,38,1016.3,NA,24.6,No,No
Albury,10.6,24.7,0,NA,NA,ENE,20,40,1013.3,NA,23.8,No,Yes
Albury,15.7,23.4,3,NA,NA,WNW,9,69,1010.5,3,23.2,Yes,Yes
Albury,13.5,23.1,3.2,NA,NA,WSW,20,53,1015.3,1,23,Yes,No
Albury,10.1,21.9,0,NA,NA,SSE,7,55,1011.3,2,21.2,No,No
Albury,14.1,18.6,0.2,NA,NA,NE,11,79,1009,8,18.3,No,Yes
Albury,14.2,18.7,7,NA,NA,W,35,43,1010.2,2,17.8,Yes,No
Albury,5.6,17.4,0,NA,NA,SW,24,54,1017.3,8,16,No,No
Albury,4.6,19.9,0,NA,NA,W,11,49,1021.1,NA,19.5,No,No
Albury,11.8,25.2,0,NA,NA,E,13,49,1020.1,1,24.3,No,No
Albury,12.3,27.5,0,NA,NA,SSW,7,44,1019.5,NA,26.4,No,No
Albury,11.4,27.3,0,NA,NA,SSW,9,40,1019.4,NA,26.4,No,No
Albury,11.3,29,0,NA,NA,NNW,15,34,1014,NA,27.9,No,Yes
Albury,15.4,19.8,3.6,NA,NA,NNW,28,86,1008.7,8,18.6,Yes,Yes
Albury,10.8,18.5,17,NA,NA,W,20,40,1017.6,NA,18.4,Yes,No
Albury,5.1,17.9,0,NA,NA,S,9,49,1023,NA,16.9,No,No
Albury,7.1,16.1,0,NA,NA,ENE,7,58,1018,7,15.9,No,Yes
Albury,9.7,17.3,1.6,NA,NA,WNW,17,50,1019.6,1,16.9,Yes,No
Albury,10.5,17.7,0.4,NA,NA,WSW,11,69,1020.4,8,17,No,No
Albury,5.6,19.1,0,NA,NA,ESE,2,53,1024.4,NA,19,No,No
Albury,5.9,21.1,0.2,NA,NA,NE,9,46,1024.1,NA,20.6,No,No
Albury,4.8,20.7,0,NA,NA,ESE,9,47,1024.3,NA,20.3,No,No
Albury,6.8,23,0,NA,NA,NE,11,39,1021.9,NA,22.7,No,No
Albury,8,25.3,0.2,NA,NA,N,26,29,1011.2,4,24.8,No,Yes
Albury,5,19.8,0,NA,NA,NE,9,47,1015.2,NA,19.6,No,No
Albury,3,15.6,0,NA,NA,WSW,20,47,1014.8,NA,13.2,No,No
Albury,1.3,14.9,0,NA,NA,W,13,48,1021.5,NA,13.8,No,No
Albury,1,17.1,0,NA,NA,W,20,55,1019.9,NA,16.9,No,No
Albury,3.1,17.7,0.2,NA,NA,SE,7,46,1017.1,NA,17.1,No,No
Albury,2.2,18.4,0,NA,NA,ENE,2,44,1017.3,NA,18.1,No,No
Albury,1.7,17.5,0,NA,NA,SW,4,51,1018.9,NA,16.3,No,No
Albury,4.5,17,0,NA,NA,SSE,7,50,1017.9,NA,16.7,No,No
Albury,1.6,19.7,0,NA,NA,WNW,9,38,1018.7,NA,19.4,No,No
Albury,0.9,18.1,0,NA,NA,NNW,13,35,1019.2,NA,17.8,No,No
Albury,5.2,16.3,0,NA,NA,ESE,9,73,1013.3,2,15,No,Yes
Albury,10.2,14.9,10.4,NA,NA,SSE,7,99,1005,7,12.8,Yes,Yes
Albury,8.4,19,13.4,NA,NA,SSE,6,50,1010.1,NA,18.9,Yes,No
Albury,5.7,16.6,0.2,NA,NA,SSE,9,59,1018,8,16.5,No,No
Albury,6.4,17,0,NA,NA,NE,13,63,1014.3,6,17,No,Yes
Albury,9.4,15,28,NA,NA,SE,11,89,1002.8,8,14,Yes,Yes
Albury,8.8,20.2,5.8,NA,NA,SSE,31,47,1004.8,1,19.6,Yes,No
Albury,10.7,19.1,0,NA,NA,SE,15,48,1014.8,NA,18.4,No,No
Albury,4.2,16.6,0,NA,NA,SE,7,58,1018.5,NA,16.1,No,No
Albury,4.3,17.7,0,NA,NA,SSW,4,60,1020.6,NA,16.8,No,No
Albury,0.4,14,0,NA,NA,S,9,50,1024.3,2,13.3,No,No
Albury,3.1,12.2,0,NA,NA,WNW,11,49,1019.5,7,11.6,No,No
Albury,5.3,8.4,0,NA,NA,WNW,13,92,1011.1,8,7.9,No,Yes
Albury,4.9,12.9,2.4,NA,NA,WSW,19,57,1021.1,6,12.5,Yes,No
Albury,7.2,13.2,0,NA,NA,WSW,13,66,1019.7,7,12.8,No,No
Albury,0,13.3,0,NA,NA,S,4,51,1024.3,NA,12.3,No,No
Albury,-1,13.1,0,NA,NA,SSE,9,47,1030.7,NA,12,No,No
Albury,-2,13.2,0,NA,NA,E,6,50,1032,6,12.6,No,No
Albury,-0.3,12.8,0,NA,NA,ESE,9,65,1028.3,1,12.4,No,No
Albury,1.5,15.5,0,NA,NA,E,9,73,1022.1,7,13.5,No,Yes
Albury,7.4,16.2,11.6,NA,NA,WNW,30,65,1010.4,NA,11,Yes,Yes
Albury,3,12.2,2.2,NA,NA,W,13,70,1018,2,10.9,Yes,Yes
Albury,6.9,15.2,1.8,NA,NA,NW,20,66,1019.6,NA,14.4,Yes,No
Albury,3.6,13.1,0,NA,NA,SSW,2,86,1026.7,8,12.7,No,No
Albury,5,12.5,0.4,NA,NA,W,9,83,1033.8,NA,11.8,No,No
Albury,3,14.8,0,NA,NA,SE,7,61,1035.2,NA,14.7,No,No
Albury,3.5,16.5,0,NA,NA,E,7,52,1032.9,8,15.5,No,No
Albury,3.4,17,0,NA,NA,E,17,56,1024.7,1,16.9,No,No
Albury,7,16.1,0,NA,NA,SE,2,95,1018.6,8,13.2,No,Yes
Albury,6.2,12.1,10.2,NA,NA,N,4,71,1020.5,8,11.1,Yes,No
Albury,0.6,11.9,0.2,NA,NA,NW,11,54,1021.8,2,11.5,No,No
Albury,-0.6,8.3,0,NA,NA,WSW,9,70,1020.3,7,8.2,No,No
Albury,2.3,9.4,0,NA,NA,N,13,57,1019.4,8,9.1,No,No
Albury,5.1,9.8,0.2,NA,NA,NNW,9,78,1019.6,8,8.8,No,Yes
Albury,3.2,11.9,1.2,NA,NA,SW,6,67,1024.3,7,10.4,Yes,No
Albury,0.2,10.9,0.2,NA,NA,SSE,7,70,1024,4,10.2,No,No
Albury,1,10.3,0,NA,NA,SW,2,76,1029.8,NA,10,No,No
Albury,1.5,10.8,0,NA,NA,NA,0,77,1029,NA,10,No,No
Albury,1.8,12.1,0.2,NA,NA,NA,0,70,1022.8,3,11.7,No,Yes
Albury,2.3,13.9,5.6,NA,NA,W,15,56,1019.2,NA,13.8,Yes,No
Albury,1.5,13.5,0,NA,NA,WNW,7,64,1025.1,NA,12.6,No,No
Albury,2.1,14.8,0.4,NA,NA,NE,6,50,1026.6,NA,14.6,No,No
Albury,0,14.6,0,NA,NA,ESE,7,57,1027.1,NA,14.1,No,No
Albury,1.5,16.1,0,NA,NA,NNE,28,61,1019.5,8,15,No,Yes
Albury,5,15.4,13.4,NA,NA,NW,11,62,1019.6,1,15.2,Yes,No
Albury,3.5,15.3,0.2,NA,NA,NA,0,62,1021,NA,15.1,No,No
Albury,3.5,16.3,0,NA,NA,E,13,93,1008.9,8,12,No,Yes
Albury,6.2,10,21.4,NA,NA,NW,19,91,1008.7,8,9.1,Yes,Yes
Albury,3.4,12.2,11,NA,NA,W,15,63,1022,6,11.4,Yes,No
Albury,0.6,13.1,0,NA,NA,NNW,2,56,1026.3,2,13,No,No
Albury,-0.4,11.5,0,NA,NA,NA,0,69,1025.9,4,10.8,No,No
Albury,0.7,12.8,0,NA,NA,N,13,59,1018.7,1,12.1,No,Yes
Albury,5,13.5,1.6,NA,NA,S,4,61,1017.8,8,13.4,Yes,No
Albury,0.5,11.6,0.2,NA,NA,WNW,11,62,1024,1,11.5,No,No
Albury,0.6,12.9,0,NA,NA,SSW,7,58,1027.1,NA,12.5,No,No
Albury,-0.5,13.8,0,NA,NA,SW,11,51,1030.7,1,12.4,No,No
Albury,0.1,15.7,0,NA,NA,W,9,61,1032,NA,15.2,No,No
Albury,1,14.6,0,NA,NA,W,13,60,1028.9,NA,14.2,No,No
Albury,2.5,14.3,0.2,NA,NA,N,2,58,1029.1,NA,13.8,No,No
Albury,1.9,14.9,0.2,NA,NA,W,9,52,1034.1,NA,14.6,No,No
Albury,-1.2,15,0.2,NA,NA,ESE,7,52,1031.5,NA,14.7,No,No
Albury,2.1,12.6,0,NA,NA,ESE,6,67,1022.3,8,12.2,No,Yes
Albury,5.8,14.8,6.2,NA,NA,WSW,9,80,1014.9,8,14,Yes,No
Albury,8.9,14.9,0,NA,NA,N,13,86,1013.5,8,14.1,No,Yes
Albury,7.5,12.3,2.2,NA,NA,NW,19,85,1015.6,8,11.6,Yes,Yes
Albury,7.5,10.1,4.2,NA,NA,WSW,11,93,1014.6,8,7.3,Yes,Yes
Albury,5.4,14.7,18.6,NA,NA,WSW,19,56,1018.7,8,13.7,Yes,No
Albury,1.2,15.7,0,NA,NA,WNW,15,51,1020.1,NA,15.5,No,No
Albury,NA,11.8,NA,NA,NA,WNW,19,65,1018.3,4,11.3,NA,No
Albury,0.7,12.6,0.2,NA,NA,WNW,13,59,1022.8,1,12.2,No,No
Albury,-0.6,13.1,0.2,NA,NA,SW,9,54,1023.3,8,12.7,No,No
Albury,-1.3,12.6,0,NA,NA,ESE,9,58,1018.8,8,12.2,No,No
Albury,0.3,15.5,0,NA,NA,NE,15,47,1019,NA,14.9,No,Yes
Albury,4.4,16,7.2,NA,NA,N,15,77,1008.7,8,15.2,Yes,Yes
Albury,7.2,10.4,8.2,NA,NA,N,13,85,1000.1,8,10,Yes,Yes
Albury,4.5,14.9,10.8,NA,NA,WSW,28,45,1008,NA,14.7,Yes,No
Albury,1.6,15,0,NA,NA,SW,9,56,1013.5,1,14.5,No,No
Albury,3.2,13,0,NA,NA,NE,24,67,1006.9,NA,12.7,No,Yes
Albury,7.2,12.1,1.8,NA,NA,N,13,94,1004.4,8,10.9,Yes,Yes
Albury,6.4,11.8,10.2,NA,NA,W,24,65,1013.8,6,11.3,Yes,Yes
Albury,-1,12.1,3.8,NA,NA,NE,9,55,1020.4,1,11.3,Yes,No
Albury,1.3,11.8,0.2,NA,NA,NE,20,86,1006.3,8,8.7,No,Yes
Albury,5,15.1,15.4,NA,NA,NW,30,56,1007.8,6,14.5,Yes,Yes
Albury,4.5,11.7,2,NA,NA,WNW,30,58,1014.8,5,10.4,Yes,No
Albury,6.3,12.9,0,NA,NA,W,19,68,1017.8,3,12,No,No
Albury,2.1,15.3,0.2,NA,NA,NW,15,49,1020.5,6,14.3,No,No
Albury,4.1,12.8,0.2,NA,NA,WNW,7,61,1012.6,8,12,No,Yes
Albury,6.4,13.3,1.8,NA,NA,NNW,22,55,1010.3,8,11.7,Yes,Yes
Albury,4.2,10.7,1.8,NA,NA,NNW,24,65,1005.5,8,10.1,Yes,Yes
Albury,5.4,11.8,9.6,NA,NA,WNW,15,70,1001,8,11.2,Yes,Yes
Albury,6.8,13.4,4,NA,NA,WSW,20,55,1012.2,NA,12.3,Yes,No
Albury,0.9,14.4,0,NA,NA,W,4,58,1024,3,13.3,No,No
Albury,1.9,15.2,0,NA,NA,NW,6,57,1027.2,7,14.1,No,No
Albury,2.3,15.4,0,NA,NA,NW,9,51,1025.2,NA,15.2,No,No
Albury,2.9,14.2,0,NA,NA,NE,13,61,1020.4,6,13.4,No,No
Albury,7.1,15.1,0,NA,NA,SW,6,71,1014.9,8,14.2,No,No
Albury,10,16.8,0.8,NA,NA,W,9,68,1016,5,16.1,No,No
Albury,7.1,17.6,0,NA,NA,E,17,55,1017.5,NA,17.2,No,Yes
Albury,10.1,17.7,21.8,NA,NA,N,24,87,999,8,14.8,Yes,Yes
Albury,9.8,14.2,20.8,NA,NA,W,19,67,1013.8,7,13.2,Yes,Yes
Albury,6.8,12.8,2.4,NA,NA,W,13,64,1018.7,6,12.5,Yes,Yes
Albury,2.3,15.1,1.2,NA,NA,WSW,11,49,1024.3,1,14.7,Yes,No
Albury,1.7,15.9,0,NA,NA,ENE,13,51,1022.6,7,14.6,No,No
Albury,7.2,14.7,0,NA,NA,ENE,11,90,1009.7,8,11.9,No,Yes
Albury,8.1,14,24.8,NA,NA,W,22,86,1006,8,11,Yes,Yes
Albury,2.6,15.9,3.2,NA,NA,WNW,13,54,1019.2,8,15.8,Yes,No
Albury,4.5,16.3,0,NA,NA,NW,6,51,1017.5,8,15.4,No,No
Albury,6,18.7,0.4,NA,NA,WNW,17,47,1014.8,1,18.2,No,No
Albury,5.8,19,0,NA,NA,SE,7,50,1010.3,NA,18.1,No,No
Albury,5.5,13.6,0,NA,NA,WNW,24,58,1015.6,7,13.4,No,No
Albury,7.5,13.4,0,NA,NA,W,28,49,1017,3,13.1,No,No
Albury,7.4,23,0,NA,NA,NNE,20,45,1025,NA,22.3,No,No
Albury,8.2,23.2,0,NA,NA,NNW,15,52,1020.4,NA,22.5,No,No
Albury,10.1,25.9,0,NA,NA,SE,9,52,1019.5,1,23.8,No,No
Albury,11.1,24.9,0,NA,NA,N,20,52,1014.4,NA,24.5,No,Yes
Albury,7.3,15.9,10,NA,NA,WSW,26,42,1020.7,NA,15.5,Yes,No
Albury,4.2,19,0,NA,NA,WNW,15,49,1023,NA,17.3,No,No
Albury,5.4,20.8,0,NA,NA,ESE,4,49,1023.6,NA,19.7,No,No
Albury,8.2,23.2,0,NA,NA,NE,19,42,1028.1,NA,22.3,No,No
Albury,7.6,23.7,0,NA,NA,NNE,19,45,1027.2,NA,23.2,No,No
Albury,14.5,19.9,0.8,NA,NA,ENE,19,66,1023.9,8,19.5,No,Yes
Albury,14.7,18,11.4,NA,NA,E,11,94,1013.7,8,16.7,Yes,Yes
Albury,12.7,19.1,19,NA,NA,W,6,69,1010.3,NA,18,Yes,Yes
Albury,13.8,18.6,22.2,NA,NA,NE,4,90,982.9,8,17.1,Yes,Yes
Albury,4.8,12.8,32.8,NA,NA,W,28,61,1008.3,NA,11.2,Yes,No
Albury,6.3,15.4,0,NA,NA,NW,17,56,1016.3,8,14.7,No,No
Albury,9.2,17.4,0,NA,NA,WNW,20,50,1019.4,1,17.1,No,No
Albury,4.8,19,0,NA,NA,WSW,11,49,1024.8,4,18.2,No,No
Albury,5.7,21.8,0,NA,NA,SSE,11,51,1025,NA,19.9,No,No
Albury,8,23.3,0,NA,NA,SSW,11,47,1020.8,NA,22.9,No,No
Albury,9.5,25.8,0,NA,NA,N,17,49,1016.9,NA,25.2,No,No
Albury,14.8,19,0.4,NA,NA,NW,15,77,1016.8,5,17.2,No,Yes
Albury,8.2,22.2,2.4,NA,NA,S,9,51,1018.7,NA,21.1,Yes,No
Albury,10.9,22.2,0,NA,NA,WNW,11,47,1018.5,1,20.8,No,No
Albury,8.8,23.5,0,NA,NA,NW,20,35,1015.6,NA,23,No,Yes
Albury,10.2,22.3,1.6,NA,NA,W,17,46,1015.4,2,21.6,Yes,No
Albury,8.8,23.6,0,NA,NA,NNE,7,48,1016.4,NA,21.9,No,No
Albury,10.3,25.6,0,NA,NA,ENE,24,44,1012.6,NA,25.5,No,Yes
Albury,16,19.5,3.4,NA,NA,ENE,19,96,1008.4,8,18.6,Yes,Yes
Albury,13.8,18.7,50.8,NA,NA,NNW,22,67,1012,8,17.6,Yes,Yes
Albury,10.2,18.9,1.2,NA,NA,W,19,52,1013.8,1,17.5,Yes,No
Albury,7.1,20.3,0,NA,NA,WSW,24,51,1014.7,8,20.2,No,No
Albury,10.7,18,0,NA,NA,WNW,26,49,1018.2,5,16.9,No,No
Albury,10.1,18.8,0,NA,NA,E,15,48,1019,5,18.2,No,No
Albury,11.1,21,0,NA,NA,SE,13,37,1019.6,NA,20.5,No,No
Albury,7.5,22.9,0,NA,NA,NNE,6,42,1018.6,NA,20.9,No,No
Albury,9.3,24.5,0,NA,NA,N,19,46,1013.8,1,24.1,No,Yes
Albury,14.7,24.7,2.2,NA,NA,WSW,20,64,1014.7,4,23.4,Yes,No
Albury,11.6,27.7,0,NA,NA,S,11,47,1021.4,1,26,No,No
Albury,15.5,29,0,NA,NA,NNW,17,45,1015,3,28.2,No,No
Albury,15.2,30.5,0.6,NA,NA,NNE,13,47,1010,NA,29.2,No,No
Albury,17.5,31.3,0,NA,NA,NE,26,41,1008.7,NA,30.4,No,No
Albury,21.1,26.9,0,NA,NA,ENE,24,78,1011,3,24.8,No,Yes
Albury,19.2,22.6,52.6,NA,NA,WNW,15,73,1013.2,NA,22.1,Yes,Yes
Albury,18.1,30.1,0,NA,NA,NNE,11,31,1018.8,NA,29.5,No,No
Albury,18.9,27.6,0,NA,NA,WSW,15,57,1017,NA,25.7,No,Yes
Albury,17.9,24.2,4,NA,NA,ENE,9,68,1015.5,8,23.6,Yes,Yes
Albury,14.8,27.6,19.2,NA,NA,N,6,66,1008.5,8,22.7,Yes,Yes
Albury,17.8,21.4,18.8,NA,NA,NW,17,89,1007.9,NA,19.4,Yes,Yes
Albury,13.6,22.6,14.8,NA,NA,SE,22,51,1012.7,2,21.7,Yes,Yes
Albury,14.4,23.3,1.6,NA,NA,NE,13,81,1014.3,NA,19.5,Yes,Yes
Albury,16.7,23.9,12,NA,NA,SE,9,73,1013.3,8,20.6,Yes,No
Albury,16.1,26.6,0.6,NA,NA,S,11,90,1013.3,8,19,No,Yes
Albury,15.7,27.3,18.4,NA,NA,S,15,75,1011.3,NA,21.4,Yes,Yes
Albury,17.3,29.9,1.2,NA,NA,WNW,17,48,1009.3,6,28.6,Yes,No
Albury,16.6,31.6,0,NA,NA,SE,13,31,1008.2,NA,30.7,No,No
Albury,18.9,30.4,0,NA,NA,NE,19,38,1008.9,NA,29.3,No,No
Albury,21.3,29.8,0,NA,NA,NE,26,44,1008.8,8,29,No,Yes
Albury,20.3,29.7,3.2,NA,NA,NNE,35,55,1005,7,29.1,Yes,Yes
Albury,18,26.7,25.6,NA,NA,WNW,20,50,1007.2,8,26,Yes,No
Albury,14,20.8,1,NA,NA,W,35,52,1002.8,7,18.7,No,Yes
Albury,10.4,18,3,NA,NA,NNW,13,55,994.3,8,17.4,Yes,Yes
Albury,8.6,20.5,6.2,NA,NA,WSW,22,50,1004.3,8,18.6,Yes,Yes
Albury,9.9,21.2,1.6,NA,NA,W,19,48,1011.5,7,19.3,Yes,No
Albury,9.4,25.9,0,NA,NA,SE,11,37,1015.7,NA,24.2,No,No
Albury,12.3,29.2,0,NA,NA,WSW,20,24,1017.4,NA,28.1,No,No
Albury,23.2,35.8,0,NA,NA,WSW,9,29,1009.2,NA,32.8,No,No
Albury,20.1,31.1,0.6,NA,NA,WSW,15,27,1009.5,NA,30.2,No,No
Albury,13.6,29.4,0,NA,NA,WNW,11,28,1009.3,NA,28.4,No,No
Albury,13.9,29.2,0,NA,NA,SE,11,38,1007.8,NA,27.9,No,No
Albury,16,28.9,0,NA,NA,SW,9,31,1004.3,NA,26.8,No,No
Albury,16.5,31.6,0,NA,NA,N,13,34,1007.7,NA,30,No,No
Albury,16.1,30.7,0,NA,NA,SW,6,42,1010.1,NA,29.3,No,No
Albury,17.8,32,0,NA,NA,E,11,40,1009.1,NA,31.1,No,No
Albury,20.1,33,0,NA,NA,SSE,22,41,1010.6,NA,32.5,No,Yes
Albury,20.1,32,35,NA,NA,ENE,11,40,1010,NA,31.2,Yes,Yes
Albury,21.6,26.4,1.4,NA,NA,NNE,15,87,1009.4,8,23,Yes,Yes
Albury,21.5,28.9,5,NA,NA,NW,11,84,1006.2,NA,24.5,Yes,Yes
Albury,22.1,30.6,14.2,NA,NA,ENE,28,59,1006.5,8,29.5,Yes,Yes
Albury,24,25.5,2.4,NA,NA,NNE,22,90,1006,8,21.2,Yes,Yes
Albury,20.5,39.8,0,NA,NA,NW,28,16,1005.2,NA,38.8,No,No
Albury,21.9,33.7,0,NA,NA,N,20,49,1011.1,NA,32,No,Yes
Albury,21.9,36,3.4,NA,NA,W,7,50,1011.6,1,33.9,Yes,Yes
Albury,22.5,28.2,2.6,NA,NA,SE,9,99,1011.1,8,23.4,Yes,Yes
Albury,20.4,23,99.2,NA,NA,NW,4,95,1007.3,8,22.5,Yes,Yes
Albury,14.7,21.5,51,NA,NA,W,22,45,1019.6,NA,19.1,Yes,No
Albury,10.8,25.5,0,NA,NA,WNW,7,40,1019.5,NA,23.9,No,No
Albury,13.4,27.3,0,NA,NA,SE,11,50,1016.6,NA,26.4,No,No
Albury,15,29.4,0,NA,NA,E,9,43,1019.8,NA,27.1,No,No
Albury,17,29.7,0,NA,NA,ENE,17,55,1016.1,NA,27.9,No,Yes
Albury,19.8,24.8,39.8,NA,NA,NNW,9,94,1011.5,8,22,Yes,Yes
Albury,18.7,28.5,28.2,NA,NA,WNW,19,57,1012.9,4,28.2,Yes,No
Albury,15.1,28.6,0,NA,NA,S,7,50,1016.5,NA,27.6,No,No
Albury,14.5,29.2,0,NA,NA,E,9,45,1019.9,NA,27.6,No,No
Albury,16.4,28,0,NA,NA,N,9,40,1018.6,NA,26.7,No,No
Albury,18.9,22,0.2,NA,NA,NE,13,85,1016.1,NA,20.6,No,Yes
Albury,18.9,29.2,5.8,NA,NA,SSE,4,55,1010.8,5,28.1,Yes,No
Albury,19.3,30.7,0,NA,NA,E,15,51,1010.3,1,30.4,No,Yes
Albury,21.7,29,12.2,NA,NA,NW,20,67,1004.5,8,27.4,Yes,Yes
Albury,16.7,25.7,12.8,NA,NA,WNW,26,50,1009.7,5,25.2,Yes,No
Albury,10.1,22.5,0,NA,NA,W,20,40,1015.2,NA,21.7,No,No
Albury,12.3,25.2,0,NA,NA,SSW,9,43,1020.5,NA,23.2,No,No
Albury,12.6,28,0.2,NA,NA,W,11,43,1020,NA,26.7,No,No
Albury,13.9,29.2,0,NA,NA,WSW,13,43,1015.5,NA,27.7,No,No
Albury,16.5,29.8,0,NA,NA,NNW,7,36,1011.5,NA,29.2,No,No
Albury,15.6,30.9,0,NA,NA,N,7,36,1008.6,NA,30.2,No,No
Albury,19.6,24.8,0.2,NA,NA,NE,7,87,1009,8,21.1,No,Yes
Albury,17.9,30,11.8,NA,NA,ESE,11,55,1003.7,7,28.5,Yes,No
Albury,16,22.8,0,NA,NA,WSW,30,40,1009.1,NA,21.6,No,No
Albury,16.8,27,0,NA,NA,NNW,15,57,1013,NA,23.9,No,Yes
Albury,18.7,20.8,13.4,NA,NA,ENE,13,95,1011.9,8,19.6,Yes,Yes
Albury,16.8,27,10.2,NA,NA,SE,13,54,1013.7,NA,26.2,Yes,No
Albury,17.2,28.2,0.6,NA,NA,NNE,19,56,1017.1,8,27,No,No
Albury,19.6,29.3,0.6,NA,NA,NE,13,61,1017.2,NA,28.8,No,Yes
Albury,18.6,26.8,0,NA,NA,WNW,13,58,1000.3,5,26,No,No
Albury,16.3,20.1,0,NA,NA,WNW,22,63,1005.3,8,18.4,No,Yes
Albury,13.9,22,8,NA,NA,WNW,19,64,1003.8,3,20.7,Yes,No
Albury,12.3,25.8,0,NA,NA,NW,6,55,1015.6,8,24.1,No,No
Albury,7.2,22.1,0.2,NA,NA,SE,7,47,1021.5,NA,21.4,No,No
